종목코드,종목명,종가,대비,등락률,상장시가총액
247540,에코프로비엠,203000,11800,6.17,19853673.0
86520,에코프로,100600,4200,4.36,13393717.0
196170,알테오젠,238000,4500,1.93,12649350.0
28300,HLB,59600,1800,3.11,7798384.0
348370,엔켐,294500,-6500,-2.16,5700899.0
58470,리노공업,265500,-2000,-0.75,4046849.0
68760,셀트리온제약,93400,500,0.54,3885127.0
403870,HPSP,39850,-500,-1.24,3304926.0
277810,레인보우로보틱스,161400,-800,-0.49,3131137.0
214150,클래시스,47000,-550,-1.16,3007977.0
250,삼천당제약,124500,-2000,-1.58,2920455.0
263750,펄어비스,41100,-300,-0.72,2640587.0
39030,이오테크닉스,202000,500,0.25,2488549.0
141080,리가켐바이오,67300,-500,-0.74,2460983.0
357780,솔브레인,313000,-500,-0.16,2434691.0
145020,휴젤,198700,-1300,-0.65,2387160.0
5290,동진쎄미켐,42500,400,0.95,2185116.0
35900,JYP Ent.,58400,-200,-0.34,2075098.0
41510,에스엠,85500,3600,4.4,2016904.0
78600,대주전자재료,122700,2300,1.91,1899469.0
35760,CJ ENM,86200,-900,-1.03,1890293.0
237690,에스티팜,94900,-1400,-1.45,1833280.0
240810,원익IPS,36700,600,1.66,1801379.0
293490,카카오게임즈,20800,-100,-0.48,1719028.0
137400,피엔티,74800,5400,7.78,1701042.0
36830,솔브레인홀딩스,78100,-900,-1.14,1637293.0
178320,서진시스템,29050,-1050,-3.49,1618155.0
36930,주성엔지니어링,33450,1600,5.02,1613936.0
328130,루닛,53900,-600,-1.1,1553971.0
95340,ISC,72100,0,0.0,1528308.0
112040,위메이드,43250,-100,-0.23,1468272.0
64760,티씨케이,126300,-600,-0.47,1474553.0
121600,나노신소재,118300,2200,1.89,1442796.0
39200,오스코텍,37400,800,2.19,1420974.0
31980,피에스케이홀딩스,64600,8500,15.15,1392931.0
281740,레이크머티리얼즈,20750,1070,5.44,1363909.0
214450,파마리서치,127700,-2600,-2.0,1329743.0
214370,케어젠,24000,100,0.42,1289160.0
34230,파라다이스,13950,10,0.07,1280214.0
253450,스튜디오드래곤,42450,-650,-1.51,1275983.0
140860,파크시스템스,179100,-8500,-4.53,1249376.0
67160,SOOP,108300,-4700,-4.16,1244883.0
140410,메지온,39850,200,0.5,1185722.0
298380,에이비엘바이오,24600,-450,-1.8,1178156.0
393890,더블유씨피,34350,850,2.54,1157475.0
204270,제이앤티씨,19430,180,0.94,1123996.0
84370,유진테크,49000,-1100,-2.2,1122886.0
67310,하나마이크론,21400,200,0.94,1116427.0
213420,덕산네오룩스,45150,300,0.67,1121128.0
96530,씨젠,20750,-250,-1.19,1083689.0
195940,HK이노엔,37650,-50,-0.13,1066620.0
383310,에코프로에이치엔,69100,4200,6.47,1057571.0
222800,심텍,32650,-450,-1.36,1040038.0
365340,성일하이텍,85000,2800,3.41,1031483.0
86900,메디톡스,140600,2400,1.74,1026169.0
67630,HLB생명과학,9310,30,0.32,1002238.0
56190,에스에프에이,27600,-250,-0.9,991082.0
166090,하나머티리얼즈,49000,-750,-1.51,969106.0
85660,차바이오텍,17030,-90,-0.53,959035.0
225570,넥슨게임즈,14290,150,1.06,940336.0
98460,고영,13720,220,1.63,941943.0
74600,원익QnC,35400,1400,4.12,930595.0
25900,동화기업,18160,1250,7.39,918025.0
36540,SFA반도체,5450,120,2.25,896309.0
352480,씨앤씨인터내셔널,88700,-1900,-2.1,888237.0
319660,피에스케이,30950,400,1.31,896520.0
183300,코미코,86000,3800,4.62,899619.0
101490,에스앤에스텍,40200,1250,3.21,862348.0
9520,포스코엠텍,20500,500,2.5,853675.0
310210,보로노이,47500,4700,10.98,844561.0
86450,동국제약,19180,-290,-1.49,852743.0
287410,제이시스메디칼,10830,-370,-3.3,829988.0
119860,커넥트웨이브,17910,10,0.06,811348.0
36810,에프에스티,35800,-200,-0.56,778893.0
41190,우리기술투자,9270,520,5.94,778680.0
222080,씨아이에스,11130,260,2.39,795137.0
64550,바이오니아,30400,-100,-0.33,784633.0
122870,와이지엔터테인먼트,42000,-550,-1.29,785024.0
48410,현대바이오,19560,-210,-1.06,778891.0
278280,천보,76600,3000,4.08,766000.0
7390,네이처셀,11400,130,1.15,731392.0
418550,제이오,22950,100,0.44,729174.0
131970,두산테스나,42300,-500,-1.17,719378.0
58970,엠로,64500,-1900,-2.86,723182.0
3380,하림지주,6140,-10,-0.16,687715.0
15750,성우하이텍,8470,100,1.19,677600.0
372170,윤성에프앤씨,86000,4600,5.65,686198.0
348210,넥스틴,65500,-600,-0.91,678407.0
215200,메가스터디교육,58300,0,0.0,677789.0
272290,이녹스첨단소재,32550,500,1.56,657564.0
131290,티에스이,58700,-500,-0.84,649306.0
336570,원텍,7350,-110,-1.47,656654.0
194480,데브시스터즈,53700,-800,-1.47,645119.0
189300,인텔리안테크,58500,-300,-0.51,627900.0
53800,안랩,61900,-1200,-1.9,619858.0
376300,디어유,25350,-100,-0.39,601769.0
30520,한글과컴퓨터,24150,-450,-1.83,583941.0
46890,서울반도체,9960,170,1.74,580722.0
32500,케이엠더블유,14800,-140,-0.94,589349.0
58610,에스피지,25800,50,0.19,572176.0
144510,지씨셀,34150,-500,-1.44,539582.0
99190,아이센스,19560,1710,9.58,540585.0
25980,아난티,5970,-40,-0.67,529118.0
91120,이엠텍,30800,-250,-0.81,527694.0
84850,아이티엠반도체,22750,750,3.41,516037.0
78340,컴투스,40500,300,0.75,515879.0
358570,지아이이노베이션,11330,-50,-0.44,500750.0
299030,하나기술,58800,1000,1.73,479844.0
6730,서부T&D,7070,-10,-0.14,476708.0
82270,젬백스,11630,-70,-0.6,465132.0
95660,네오위즈,20900,250,1.21,460505.0
91700,파트론,7770,20,0.26,457795.0
32190,다우데이타,11550,0,0.0,442365.0
68240,다원시스,11730,70,0.6,447657.0
95500,미래나노텍,14540,270,1.89,450885.0
360070,탑머티리얼,55000,3300,6.38,443913.0
200130,콜마비앤에이치,15340,-270,-1.73,451235.0
215000,골프존,72200,-1100,-1.5,453085.0
95610,테스,22600,400,1.8,446762.0
60280,큐렉소,10380,80,0.78,426514.0
89980,상아프론테크,26400,-750,-2.76,422111.0
290650,엘앤씨바이오,19150,100,0.52,434416.0
215600,신라젠,4135,140,3.5,425356.0
218410,RFHIC,16150,50,0.31,427724.0
108860,셀바스AI,16030,10,0.06,431444.0
33640,네패스,17530,340,1.98,404228.0
43150,바텍,26850,-200,-0.74,398837.0
114190,강원에너지,15560,600,4.01,406474.0
60250,NHN KCP,9820,-40,-0.41,394377.0
49070,인탑스,23550,0,0.0,405060.0
323990,박셀바이오,17040,320,1.91,391804.0
294090,이오플로우,12890,-550,-4.09,392071.0
425040,티이엠씨,17380,-500,-2.8,370171.0
53610,프로텍,32500,350,1.09,357500.0
118990,모트렉스,13510,400,3.05,335885.0
60720,KH바텍,14490,-70,-0.48,343086.0
267980,매일유업,42100,-400,-0.94,330217.0
25770,한국정보통신,8580,40,0.47,321272.0
35600,KG이니시스,11140,60,0.54,310855.0
86390,유니테스트,14750,-300,-1.99,311728.0
61970,LB세미콘,6930,100,1.46,303427.0
41960,코미팜,4060,0,0.0,286654.0
95700,제넥신,7050,-50,-0.7,292650.0
80160,모두투어,15330,-170,-1.1,289737.0
101670,하이드로리튬,5400,220,4.25,271780.0
42600,새로닉스,19340,360,1.9,240272.0
298540,더네이쳐홀딩스,14950,-160,-1.06,220529.0
230240,에치에프알,14430,-100,-0.69,194647.0
73570,리튬포어스,4690,320,7.32,168704.0
33290,코웰패션,2910,20,0.69,163415.0
